Type,Air_temperature_C,Process_temperature_C,Rotational_Speed_RPM,Torque_Nm,Tool_Wear_min,Failure Type
0,0.8369565217391304,0.6543209876543203,0.11117578579743892,0.554945054945055,0.45454545454545453,1
0,0.18478260869565144,0.2592592592592613,0.12630966239813746,0.7225274725274724,0.7984189723320158,3
0,0.9239130434782621,0.8888888888888848,0.37892898719441226,0.2733516483516484,0.06324110671936758,0
0,0.2500000000000018,0.37037037037036935,0.1670547147846333,0.6098901098901098,0.5731225296442687,0
1,0.7499999999999987,0.5925925925925917,0.3864959254947614,0.2733516483516484,0.5098814229249011,0
1,0.6086956521739104,0.5925925925925917,0.16065192083818403,0.5412087912087912,0.1067193675889328,0
1,0.5652173913043472,0.6666666666666687,0.07450523864959258,0.7898351648351647,0.7984189723320158,3
0,0.7391304347826111,0.67901234567901,0.16239813736903386,0.6387362637362637,0.043478260869565216,0
1,0.7065217391304359,0.5185185185185155,0.09662398137369044,0.7857142857142857,0.7193675889328063,1
1,0.26086956521738935,0.43209876543209713,0.30966239813736907,0.3241758241758242,0.6956521739130435,0
1,0.4782608695652155,0.43209876543209713,0.24970896391152508,0.3997252747252747,0.533596837944664,0
0,0.5326086956521721,0.4938271604938258,0.14726426076833532,0.5604395604395604,0.06719367588932806,0
1,0.6413043478260856,0.6172839506172823,0.20896391152502913,0.5123626373626373,0.20948616600790512,0
0,0.6195652173913042,0.7407407407407387,0.29220023282887087,0.3777472527472528,0.592885375494071,0
1,0.46739130434782794,0.43209876543209713,0.40686845168800934,0.2692307692307692,0.8893280632411067,4
0,0.1304347826086949,0.23456790123457072,0.21711292200232835,0.4766483516483517,0.38735177865612647,0
0,0.6847826086956545,0.6296296296296306,0.10884749708963914,0.7417582417582417,0.7707509881422925,3
2,0.2173913043478266,0.283950617283951,0.1257275902211875,0.6222527472527473,0.8142292490118577,0
0,0.2282608695652142,0.3333333333333304,0.11699650756693836,0.6428571428571428,0.8695652173913043,3
0,0.4347826086956528,0.37037037037036935,0.130966239813737,0.6923076923076923,0.3162055335968379,0
1,0.6413043478260856,0.7160493827160481,0.19208381839348088,0.6277472527472527,0.011857707509881422,0
0,0.6739130434782608,0.6666666666666687,0.1548311990686846,0.6291208791208791,0.5098814229249011,0
0,0.3913043478260838,0.5555555555555536,0.31315483119906873,0.326923076923077,0.40711462450592883,0
0,0.7391304347826111,0.6049382716049401,0.16938300349243307,0.6016483516483516,0.3675889328063241,0
0,0.5217391304347845,0.41975308641975584,0.180442374854482,0.5920329670329669,0.458498023715415,0
1,0.4021739130434776,0.5308641975308639,0.10069848661233993,0.7568681318681318,0.4980237154150197,0
0,0.6956521739130421,0.6913580246913584,0.24214202561117582,0.4807692307692308,0.5217391304347826,0
1,0.3043478260869583,0.283950617283951,0.21827706635622823,0.5233516483516483,0.2885375494071146,0
1,0.2173913043478266,0.34567901234567877,0.2887077997671712,0.3447802197802198,0.6877470355731224,0
1,0.7499999999999987,0.5432098765432123,0.11641443538998841,0.6565934065934066,0.04743083003952569,1
0,0.5978260869565224,0.8148148148148149,0.15541327124563453,0.5631868131868131,0.5296442687747035,0
0,0.7608695652173925,0.6543209876543203,0.09371362048894072,0.6552197802197802,0.608695652173913,0
0,0.7826086956521738,0.7160493827160481,0.20547147846332947,0.5535714285714285,0.14624505928853754,0
1,0.2173913043478266,0.3209876543209891,0.16938300349243307,0.7664835164835164,0.8181818181818181,2
0,0.586956521739129,0.7654320987654284,0.13445867287543656,0.6373626373626373,0.8774703557312252,3
1,0.6086956521739104,0.6296296296296306,0.3620488940628638,0.3076923076923077,0.7549407114624506,0
0,0.423913043478259,0.6049382716049401,0.1175785797438883,0.798076923076923,0.1660079051383399,0
0,0.6847826086956545,0.6419753086419719,0.270081490104773,0.3818681318681319,0.7470355731225296,0
0,0.2500000000000018,0.4691358024691352,0.23632130384167638,0.37225274725274726,0.5968379446640316,0
2,0.5108695652173907,0.4691358024691352,0.3568102444703144,0.2898351648351648,0.27667984189723316,0
0,0.6195652173913042,0.4938271604938258,0.18800931315483127,0.5370879120879121,0.6521739130434783,0
0,0.5217391304347845,0.5925925925925917,0.21187427240977885,0.44230769230769235,0.43083003952569165,0
0,0.043478260869562746,0.06172839506172778,0.6414435389988359,0.14835164835164832,0.5889328063241106,2
0,0.2934782608695645,0.34567901234567877,0.15192083818393487,0.4656593406593407,0.8695652173913043,4
1,0.7391304347826111,0.5432098765432123,0.1228172293364378,0.6098901098901098,0.6561264822134387,1
1,0.2500000000000018,0.38271604938271775,0.11001164144353903,0.6304945054945055,0.4110671936758893,0
0,0.6195652173913042,0.6543209876543203,0.13445867287543656,0.7445054945054944,0.7509881422924901,3
0,0.5652173913043472,0.5061728395061742,0.19732246798603037,0.5315934065934066,0.4624505928853755,0
1,0.6086956521739104,0.6172839506172823,0.05820721769499426,0.721153846153846,0.6363636363636364,0
0,0.5652173913043472,0.4938271604938258,0.23981373690337604,0.5357142857142856,0.7747035573122529,0
0,0.6413043478260856,0.7283950617283965,0.17054714784633296,0.6744505494505494,0.8221343873517786,3
0,0.5434782608695659,0.7530864197530871,0.16472642607683352,0.510989010989011,0.21739130434782608,0
1,0.2282608695652142,0.44444444444444553,0.23050058207217705,0.44230769230769235,0.4980237154150197,0
0,0.8043478260869552,0.6049382716049401,0.30151338766006985,0.3090659340659341,0.035573122529644265,0
1,0.5217391304347845,0.41975308641975584,0.3277066356228172,0.36538461538461536,0.3636363636363636,0
2,0.3913043478260838,0.5432098765432123,0.16530849825378346,0.6332417582417582,0.7391304347826086,0
0,0.3152173913043459,0.41975308641975584,0.23282887077997672,0.4464285714285714,0.6561264822134387,0
0,0.2065217391304328,0.283950617283951,0.17811408614668223,0.548076923076923,0.6403162055335968,0
0,0.8043478260869552,0.8024691358024665,0.12107101280558796,0.673076923076923,0.6482213438735177,0
0,0.34782608695652106,0.5185185185185155,0.18277066356228178,0.5260989010989011,0.05928853754940711,0
0,0.34782608695652106,0.5308641975308639,0.18859138533178121,0.5137362637362637,0.07509881422924901,0
1,0.9130434782608683,0.8641975308641952,0.08614668218859145,0.6593406593406592,0.7786561264822134,0
1,0.2282608695652142,0.38271604938271775,0.26775320139697323,0.4615384615384615,0.5691699604743082,0
0,0.5326086956521721,0.7283950617283965,0.4837019790454017,0.23626373626373626,0.07509881422924901,0
0,0.9239130434782621,0.9012345679012332,0.11466821885913858,0.7706043956043955,0.8102766798418972,3
1,0.3913043478260838,0.43209876543209713,0.24039580908032598,0.4519230769230769,0.3992094861660079,0
1,0.19565217391304524,0.3333333333333304,0.26018626309662407,0.39560439560439564,0.7272727272727272,0
0,0.7282608695652173,0.6419753086419719,0.22002328288707806,0.42032967032967034,0.02766798418972332,0
0,0.45652173913043415,0.6172839506172823,0.24505238649592553,0.40796703296703296,0.01976284584980237,0
0,0.7173913043478235,0.5802469135802433,0.4196740395809081,0.24313186813186816,0.3636363636363636,0
1,0.3913043478260838,0.5555555555555536,0.25320139697322475,0.4436813186813187,0.4980237154150197,0
1,0.9130434782608683,0.9012345679012332,0.07857974388824218,0.695054945054945,0.007905138339920948,0
0,0.3152173913043459,0.3209876543209891,0.30267753201396974,0.3873626373626374,0.7984189723320158,0
1,0.3152173913043459,0.39506172839505904,0.13969732246798605,0.4807692307692308,0.07905138339920947,0
0,0.4347826086956528,0.40740740740740744,0.16239813736903386,0.6401098901098901,0.5533596837944663,5
1,0.5326086956521721,0.7407407407407387,0.13329452852153667,0.6373626373626373,0.28063241106719367,0
1,0.7608695652173925,0.7407407407407387,0.15948777648428414,0.5206043956043956,0.5019762845849802,0
1,0.7173913043478235,0.4938271604938258,0.2124563445867288,0.4409340659340659,0.8063241106719367,0
0,0.1304347826086949,0.22222222222222232,0.16006984866123408,0.5219780219780219,0.3438735177865612,0
1,0.7282608695652173,0.67901234567901,0.1455180442374855,0.6277472527472527,0.06719367588932806,0
0,0.3152173913043459,0.2716049382716026,0.08440046565774162,0.8722527472527472,0.26482213438735175,2
1,0.17391304347825765,0.3333333333333304,0.1641443538998837,0.5920329670329669,0.7351778656126482,0
0,0.7608695652173925,0.7777777777777768,0.1082654249126892,0.6648351648351648,0.6521739130434783,0
0,0.663043478260867,0.6419753086419719,0.1431897555296857,0.4807692307692308,0.6403162055335968,0
0,0.586956521739129,0.5925925925925917,0.21420256111757863,0.5989010989010989,0.758893280632411,0
0,0.586956521739129,0.7654320987654284,0.09720605355064038,0.7321428571428571,0.7667984189723319,3
0,0.5326086956521721,0.7283950617283965,0.3835855646100116,0.3186813186813187,0.08695652173913043,0
0,0.34782608695652106,0.5308641975308639,0.370197904540163,0.30631868131868134,0.08695652173913043,0
0,0.576086956521741,0.567901234567902,0.1431897555296857,0.6428571428571428,0.09881422924901186,0
0,0.6956521739130421,0.5061728395061742,0.13387660069848661,0.5796703296703296,0.43083003952569165,0
0,0.3913043478260838,0.37037037037036935,0.2351571594877765,0.41620879120879123,0.3162055335968379,0
0,0.586956521739129,0.6543209876543203,0.14260768335273577,0.6620879120879121,0.35968379446640314,5
0,0.19565217391304524,0.2592592592592613,0.13853317811408616,0.7774725274725274,0.525691699604743,0
0,0.5434782608695659,0.5185185185185155,0.2165308498253784,0.49587912087912084,0.8023715415019762,0
1,0.2500000000000018,0.34567901234567877,0.18742724097788133,0.5439560439560439,0.608695652173913,0
1,0.4021739130434776,0.567901234567902,0.2846332945285216,0.37362637362637363,0.27667984189723316,0
1,0.2282608695652142,0.34567901234567877,0.23166472642607683,0.3791208791208791,0.30039525691699603,0
0,0.576086956521741,0.6296296296296306,0.12048894062863802,0.6785714285714286,0.7075098814229248,0
0,0.23913043478260798,0.4567901234567868,0.11001164144353903,0.635989010989011,0.541501976284585,0
2,0.6195652173913042,0.5802469135802433,0.20023282887077998,0.5645604395604394,0.33992094861660077,0
0,0.3913043478260838,0.40740740740740744,0.25203725261932486,0.3914835164835165,0.7984189723320158,0
0,0.3260869565217397,0.2962962962962994,0.2433061699650757,0.43543956043956045,0.0,0
1,0.9782608695652186,0.9506172839506126,0.18277066356228178,0.5494505494505494,0.16205533596837943,0
1,0.38043478260869623,0.5555555555555536,0.24039580908032598,0.4629120879120879,0.2964426877470355,0
2,0.9456521739130435,0.9259259259259229,0.05995343422584409,0.89010989010989,0.6363636363636364,2
1,0.36956521739130244,0.4814814814814836,0.3678696158323632,0.2884615384615385,0.308300395256917,0
1,0.5543478260869534,0.7407407407407387,0.180442374854482,0.49587912087912084,0.7312252964426877,0
1,0.7065217391304359,0.5555555555555536,0.15657741559953442,0.5288461538461537,0.0,0
0,0.4021739130434776,0.4691358024691352,0.4033760186263097,0.2678571428571429,0.2885375494071146,0
0,0.7391304347826111,0.6296296296296306,0.26426076833527357,0.4532967032967033,0.17786561264822134,0
0,0.663043478260867,0.6296296296296306,0.3329452852153668,0.3489010989010989,0.43478260869565216,0
0,0.23913043478260798,0.4567901234567868,0.19150174621653093,0.43956043956043955,0.17391304347826086,0
2,0.38043478260869623,0.567901234567902,0.3143189755529686,0.3200549450549451,0.308300395256917,0
1,0.9239130434782621,0.8271604938271562,0.24970896391152508,0.4065934065934066,0.8023715415019762,0
0,0.77173913043478,0.5555555555555536,0.0948777648428406,0.5728021978021978,0.20948616600790512,1
0,0.45652173913043415,0.41975308641975584,0.19441210710128065,0.5604395604395604,0.05138339920948616,0
0,0.5543478260869534,0.7283950617283965,0.0186263096623982,0.9999999999999998,0.011857707509881422,2
1,0.38043478260869623,0.37037037037036935,0.19208381839348088,0.49038461538461536,0.3517786561264822,0
1,0.5652173913043472,0.7407407407407387,0.058789289871944206,0.8269230769230769,0.3438735177865612,0
0,0.6956521739130421,0.5555555555555536,0.15541327124563453,0.6085164835164835,0.04743083003952569,0
1,0.8804347826086931,0.7283950617283965,0.1495925494761351,0.5714285714285714,0.7272727272727272,0
0,0.35869565217391486,0.5185185185185155,0.26018626309662407,0.3434065934065934,0.7865612648221343,0
2,0.36956521739130244,0.4814814814814836,0.28288707799767177,0.4189560439560439,0.5375494071146245,0
0,0.2500000000000018,0.35802469135802717,0.10884749708963914,0.5851648351648351,0.05138339920948616,0
1,0.5217391304347845,0.6913580246913584,0.19033760186263105,0.510989010989011,0.7628458498023715,0
0,0.586956521739129,0.7407407407407387,0.13213038416763678,0.548076923076923,0.849802371541502,0
1,0.6956521739130421,0.5432098765432123,0.15308498253783476,0.5521978021978021,0.24110671936758893,0
0,0.2826086956521707,0.35802469135802717,0.6367869615832363,0.16346153846153844,0.49407114624505927,0
2,0.9347826086956497,0.8641975308641952,0.13562281722933645,0.6346153846153846,0.5098814229249011,0
0,0.6956521739130421,0.5925925925925917,0.7549476135040746,0.135989010989011,0.5889328063241106,0
0,0.6521739130434794,0.6049382716049401,0.46449359720605365,0.25824175824175827,0.6363636363636364,0
0,0.4130434782608714,0.37037037037036935,0.19208381839348088,0.48214285714285715,0.7154150197628458,0
0,0.4130434782608714,0.5925925925925917,0.1763678696158324,0.4752747252747253,0.5770750988142292,0
0,0.5108695652173907,0.4567901234567868,0.19266589057043082,0.43818681318681324,0.1818181818181818,0
0,0.815217391304349,0.8148148148148149,0.19557625145518054,0.5013736263736263,0.8063241106719367,0
1,0.38043478260869623,0.567901234567902,0.23573923166472643,0.5219780219780219,0.35968379446640314,0
0,0.5217391304347845,0.4567901234567868,0.3061699650756694,0.3241758241758242,0.17391304347826086,0
0,0.4347826086956528,0.35802469135802717,0.18277066356228178,0.46428571428571436,0.5217391304347826,0
0,0.4999999999999969,0.7037037037036997,0.24912689173457514,0.3447802197802198,0.6324110671936758,0
0,0.7282608695652173,0.6419753086419719,0.1670547147846333,0.5412087912087912,0.8695652173913043,0
0,0.6086956521739104,0.5802469135802433,0.21711292200232835,0.4848901098901099,0.06719367588932806,0
0,0.3260869565217397,0.283950617283951,0.15948777648428414,0.5975274725274724,0.2569169960474308,0
1,0.7065217391304359,0.6296296296296306,0.2619324796274739,0.467032967032967,0.23320158102766797,0
0,0.4347826086956528,0.39506172839505904,0.052386495925494825,0.9010989010989011,0.4703557312252964,2
1,0.8913043478260869,0.8271604938271562,0.2549476135040746,0.38324175824175827,0.08695652173913043,0
0,0.7282608695652173,0.67901234567901,0.05937136204889415,0.8447802197802197,0.7193675889328063,3
1,0.8260869565217366,0.6543209876543203,0.1362048894062864,0.5068681318681318,0.20553359683794464,0
0,0.6195652173913042,0.7654320987654284,0.16647264260768335,0.5233516483516483,0.13043478260869565,0
0,0.5434782608695659,0.7407407407407387,0.31373690337601867,0.4093406593406594,0.6245059288537549,0
0,0.3152173913043459,0.2592592592592613,0.24272409778812576,0.42307692307692313,0.308300395256917,0
1,0.7934782608695676,0.5802469135802433,0.16472642607683352,0.5398351648351648,0.13833992094861658,0
2,0.19565217391304524,0.3209876543209891,0.18859138533178121,0.5178571428571428,0.5573122529644269,0
0,0.576086956521741,0.4814814814814836,0.2991850989522701,0.3695054945054945,0.308300395256917,0
2,0.27173913043478315,0.3333333333333304,0.20023282887077998,0.42994505494505497,0.5454545454545454,0
1,0.586956521739129,0.5061728395061742,0.18742724097788133,0.4807692307692308,0.683794466403162,0
0,0.3260869565217397,0.41975308641975584,0.13213038416763678,0.6318681318681317,0.525691699604743,0
1,0.38043478260869623,0.5185185185185155,0.19033760186263105,0.4313186813186814,0.23715415019762845,0
0,0.6739130434782608,0.6419753086419719,0.2514551804423749,0.4835164835164835,0.6324110671936758,0
1,0.4999999999999969,0.4567901234567868,0.18335273573923172,0.4711538461538462,0.7628458498023715,0
1,0.8043478260869552,0.6049382716049401,0.10535506402793948,0.6510989010989011,0.023715415019762844,1
1,0.5434782608695659,0.44444444444444553,0.12980209545983712,0.743131868131868,0.8063241106719367,0
0,0.3260869565217397,0.2962962962962994,0.14202561117578583,0.6662087912087912,0.8616600790513833,3
0,0.7282608695652173,0.6419753086419719,0.21594877764842846,0.41758241758241765,0.05138339920948616,0
0,0.9347826086956497,0.8765432098765435,0.14610011641443543,0.6057692307692307,0.7747035573122529,0
0,0.5978260869565224,0.7037037037036997,0.08614668218859145,0.7390109890109889,0.16996047430830039,0
0,0.18478260869565144,0.2716049382716026,0.07450523864959258,0.8969780219780219,0.6047430830039525,2
1,0.2173913043478266,0.3209876543209891,0.16938300349243307,0.7664835164835164,0.8181818181818181,2
0,0.4782608695652155,0.4814814814814836,0.20023282887077998,0.4450549450549451,0.6798418972332015,0
0,0.8695652173913055,0.7530864197530871,0.0855646100116415,0.7994505494505494,0.1660079051383399,1
0,0.5326086956521721,0.4691358024691352,0.14493597206053555,0.5123626373626373,0.5098814229249011,0
0,0.7934782608695676,0.6543209876543203,0.2630966239813738,0.4450549450549451,0.5494071146245059,0
1,0.2282608695652142,0.283950617283951,0.15832363213038425,0.5302197802197801,0.7509881422924901,0
0,0.586956521739129,0.6543209876543203,0.08381839348079168,0.6634615384615384,0.4229249011857707,0
1,0.45652173913043415,0.5432098765432123,0.11117578579743892,0.7870879120879121,0.26482213438735175,0
1,0.6847826086956545,0.6296296296296306,0.2887077997671712,0.3873626373626374,0.2292490118577075,0
1,0.630434782608698,0.6913580246913584,0.431315483119907,0.25961538461538464,0.15019762845849802,0
1,0.77173913043478,0.7530864197530871,0.1658905704307334,0.5260989010989011,0.4150197628458498,0
2,0.23913043478260798,0.38271604938271775,0.38183934807916187,0.2774725274725275,0.7075098814229248,0
1,0.3913043478260838,0.39506172839505904,0.29743888242142025,0.34203296703296704,0.7154150197628458,0
0,0.4999999999999969,0.5555555555555536,0.06984866123399303,0.9038461538461537,0.24505928853754938,2
2,0.576086956521741,0.4567901234567868,0.17171129220023285,0.6236263736263736,0.9288537549407114,0
0,0.586956521739129,0.6296296296296306,0.190919674039581,0.5851648351648351,0.3557312252964427,0
1,0.26086956521738935,0.40740740740740744,0.15424912689173464,0.5219780219780219,0.06324110671936758,0
2,0.7608695652173925,0.5555555555555536,0.16006984866123408,0.6978021978021978,0.4743083003952569,0
1,0.9239130434782621,0.9259259259259229,0.3154831199068685,0.3118131868131868,0.7509881422924901,0
1,0.33695652173912727,0.4567901234567868,0.15192083818393487,0.5219780219780219,0.8023715415019762,0
0,0.5108695652173907,0.41975308641975584,0.18684516880093138,0.5013736263736263,0.02766798418972332,0
0,0.5543478260869534,0.5061728395061742,0.20081490104772992,0.3997252747252747,0.4624505928853755,0
2,0.7608695652173925,0.6419753086419719,0.11525029103608853,0.6126373626373626,0.5138339920948616,1
0,0.2173913043478266,0.2962962962962994,0.23166472642607683,0.43818681318681324,0.616600790513834,0
0,0.6847826086956545,0.6172839506172823,0.29976717112922,0.3557692307692308,0.5177865612648221,0
1,0.8586956521739117,0.7160493827160481,0.09778812572759032,0.7472527472527473,0.007905138339920948,1
0,0.4021739130434776,0.5432098765432123,0.23981373690337604,0.5233516483516483,0.21739130434782608,0
0,0.2173913043478266,0.3333333333333304,0.18800931315483127,0.5865384615384615,0.11462450592885375,0
0,0.2934782608695645,0.3086419753086407,0.2578579743888243,0.36813186813186816,0.7707509881422925,0
1,0.7608695652173925,0.7530864197530871,0.10884749708963914,0.635989010989011,0.4110671936758893,0
0,0.7499999999999987,0.6913580246913584,0.17869615832363217,0.6153846153846153,0.4110671936758893,0
0,0.8695652173913055,0.7283950617283965,0.20139697322467986,0.4244505494505495,0.5138339920948616,0
0,0.586956521739129,0.5802469135802433,0.21827706635622823,0.5975274725274724,0.8023715415019762,0
0,0.8478260869565242,0.8271604938271562,0.13736903376018628,0.7925824175824175,0.5019762845849802,2
2,0.7826086956521738,0.6419753086419719,0.10942956926658909,0.7101648351648351,0.3992094861660079,1
1,0.3913043478260838,0.4814814814814836,0.06752037252619325,0.7074175824175823,0.6561264822134387,0
0,0.3152173913043459,0.2592592592592613,0.10884749708963914,0.6524725274725274,0.27667984189723316,0
0,0.38043478260869623,0.39506172839505904,0.1670547147846333,0.5151098901098901,0.8221343873517786,4
0,0.6086956521739104,0.8641975308641952,0.1443538998835856,0.5494505494505494,0.4426877470355731,0
2,0.7391304347826111,0.6172839506172823,0.07334109429569269,0.8049450549450549,0.3992094861660079,1
0,0.7934782608695676,0.5802469135802433,0.11117578579743892,0.7335164835164835,0.26482213438735175,1
1,0.7391304347826111,0.7160493827160481,0.10069848661233993,0.6456043956043955,0.3913043478260869,0
2,0.5543478260869534,0.6913580246913584,0.49941792782305006,0.22664835164835168,0.10276679841897232,0
1,0.7391304347826111,0.6543209876543203,0.10651920838183937,0.776098901098901,0.8181818181818181,3
0,0.9239130434782621,0.8765432098765435,0.1949941792782306,0.4972527472527473,0.608695652173913,0
0,0.03260869565217517,0.07407407407407618,0.43247962747380686,0.2348901098901099,0.2924901185770751,0
2,0.6086956521739104,0.6296296296296306,0.12922002328288718,0.5054945054945055,0.5177865612648221,0
0,0.7065217391304359,0.5555555555555536,0.9644935972060537,0.027472527472527472,0.849802371541502,2
0,0.2173913043478266,0.3333333333333304,0.1525029103608848,0.5755494505494505,0.05928853754940711,0
1,0.586956521739129,0.5432098765432123,0.18335273573923172,0.5,0.6403162055335968,0
0,0.36956521739130244,0.4691358024691352,0.1618160651920839,0.4972527472527473,0.6324110671936758,0
0,0.6195652173913042,0.7901234567901252,0.13795110593713622,0.581043956043956,0.31225296442687744,0
1,0.27173913043478315,0.40740740740740744,0.2951105937136206,0.3598901098901099,0.43478260869565216,0
0,0.36956521739130244,0.4938271604938258,0.41501746216530855,0.2458791208791209,0.11462450592885375,0
0,0.7826086956521738,0.7777777777777768,0.23632130384167638,0.5247252747252746,0.7430830039525691,0
2,0.9347826086956497,0.9259259259259229,0.2980209545983702,0.34752747252747257,0.7944664031620553,0
1,0.4891304347826093,0.4814814814814836,0.0948777648428406,0.6373626373626373,0.38735177865612647,0
0,0.5217391304347845,0.44444444444444553,0.2339930151338766,0.4532967032967033,0.7470355731225296,0
2,0.33695652173912727,0.2469135802469129,0.26658905704307334,0.37500000000000006,0.6561264822134387,5
0,0.36956521739130244,0.5185185185185155,0.2473806752037253,0.5315934065934066,0.5770750988142292,0
0,0.3260869565217397,0.2962962962962994,0.19615832363213048,0.581043956043956,0.3162055335968379,0
0,0.7173913043478235,0.6543209876543203,0.10768335273573926,0.5494505494505494,0.5138339920948616,0
0,0.5326086956521721,0.5555555555555536,0.12223515715948785,0.5508241758241758,0.7628458498023715,0
1,0.576086956521741,0.5925925925925917,0.5750873108265425,0.19505494505494508,0.06324110671936758,0
0,0.5543478260869534,0.5308641975308639,0.3498253783469151,0.30631868131868134,0.15019762845849802,0
1,0.3152173913043459,0.283950617283951,0.14144353899883588,0.5961538461538461,0.6640316205533596,0
0,0.26086956521738935,0.38271604938271775,0.2019790454016298,0.4986263736263737,0.32411067193675885,0
1,0.6739130434782608,0.6172839506172823,0.16996507566938301,0.47802197802197804,0.05533596837944664,0
1,0.36956521739130244,0.5185185185185155,0.1548311990686846,0.6758241758241758,0.5691699604743082,0
0,0.2500000000000018,0.3209876543209891,0.20663562281722936,0.49038461538461536,0.541501976284585,0
1,0.36956521739130244,0.5185185185185155,0.14144353899883588,0.5673076923076923,0.20158102766798416,0
1,0.5652173913043472,0.7654320987654284,0.09022118742724106,0.743131868131868,0.6126482213438734,0
1,0.2500000000000018,0.3086419753086407,0.4813736903376019,0.2293956043956044,0.03952569169960474,0
0,0.7826086956521738,0.7037037037036997,0.29452852153667064,0.3186813186813187,0.8814229249011857,0
2,0.1195652173913011,0.22222222222222232,0.13678696158323633,0.673076923076923,0.37154150197628455,0
1,0.7826086956521738,0.6543209876543203,0.2299185098952271,0.43681318681318687,0.7509881422924901,0
0,0.663043478260867,0.5185185185185155,0.05296856810244477,0.8255494505494505,0.07905138339920947,1
0,0.18478260869565144,0.2592592592592613,0.13271245634458673,0.6346153846153846,0.3794466403162055,0
1,0.2500000000000018,0.35802469135802717,0.19848661233993015,0.4931318681318682,0.6561264822134387,0
1,0.3152173913043459,0.34567901234567877,0.878928987194412,0.09478021978021976,0.33992094861660077,2
2,0.6086956521739104,0.6913580246913584,0.07392316647264263,0.7568681318681318,0.3043478260869565,0
1,0.6086956521739104,0.6296296296296306,0.25087310826542497,0.4010989010989011,0.02766798418972332,0
0,0.5326086956521721,0.4691358024691352,0.15599534342258448,0.618131868131868,0.533596837944664,0
0,0.2173913043478266,0.35802469135802717,0.19965075669383003,0.43818681318681324,0.4743083003952569,0
1,0.44565217391304035,0.41975308641975584,0.09196740395809089,0.7994505494505494,0.5612648221343873,0
1,0.3152173913043459,0.34567901234567877,0.878928987194412,0.09478021978021976,0.33992094861660077,2
1,0.33695652173912727,0.3086419753086407,0.25727590221187435,0.4285714285714286,0.09486166007905138,0
0,0.27173913043478315,0.40740740740740744,0.13678696158323633,0.8296703296703296,0.0,2
1,0.2934782608695645,0.22222222222222232,0.15075669383003498,0.5673076923076923,0.37549407114624506,0
0,0.7499999999999987,0.6049382716049401,0.09662398137369044,0.6785714285714286,0.6284584980237153,1
1,0.5652173913043472,0.67901234567901,0.22293364377182778,0.45054945054945056,0.8102766798418972,0
0,0.7826086956521738,0.5555555555555536,0.09371362048894072,0.6428571428571428,0.5849802371541502,1
0,0.8804347826086931,0.7530864197530871,0.08032596041909201,0.7857142857142857,0.849802371541502,1
2,0.5217391304347845,0.7037037037036997,0.20372526193247964,0.5920329670329669,0.3438735177865612,0
2,0.7499999999999987,0.7160493827160481,0.18277066356228178,0.532967032967033,0.06324110671936758,0
1,0.586956521739129,0.7407407407407387,0.19557625145518054,0.45467032967032966,0.9051383399209486,0
1,0.46739130434782794,0.6049382716049401,0.27066356228172295,0.41758241758241765,0.5968379446640316,0
0,0.7173913043478235,0.567901234567902,0.13387660069848661,0.5521978021978021,0.2569169960474308,0
0,0.4891304347826093,0.5185185185185155,0.22409778812572767,0.45054945054945056,0.6205533596837944,0
0,0.4347826086956528,0.3209876543209891,0.28114086146682193,0.3324175824175824,0.023715415019762844,0
0,0.6195652173913042,0.6049382716049401,0.18917345750873116,0.467032967032967,0.8142292490118577,4
0,0.4891304347826093,0.5555555555555536,0.43247962747380686,0.27060439560439564,0.6561264822134387,0
0,0.6195652173913042,0.6419753086419719,0.3329452852153668,0.3447802197802198,0.5098814229249011,0
0,0.19565217391304524,0.34567901234567877,0.09022118742724106,0.5576923076923076,0.8181818181818181,4
2,0.7282608695652173,0.6419753086419719,0.29743888242142025,0.34615384615384615,0.8774703557312252,0
0,0.8043478260869552,0.8148148148148149,0.10360884749708965,0.7884615384615384,0.6719367588932806,5
2,0.3913043478260838,0.5925925925925917,0.15192083818393487,0.49587912087912084,0.07509881422924901,0
0,0.6739130434782608,0.5802469135802433,0.05937136204889415,0.6923076923076923,0.10276679841897232,0
0,0.815217391304349,0.6419753086419719,0.3143189755529686,0.35714285714285715,0.1660079051383399,0
1,0.9565217391304373,0.9259259259259229,0.2433061699650757,0.5123626373626373,0.5098814229249011,0
0,0.4347826086956528,0.35802469135802717,0.1257275902211875,0.6840659340659341,0.8616600790513833,3
0,0.586956521739129,0.4691358024691352,0.04831199068684522,0.7706043956043955,0.4743083003952569,0
0,0.8260869565217366,0.8271604938271562,0.5017462165308498,0.2101648351648352,0.758893280632411,0
0,0.3043478260869583,0.39506172839505904,0.5634458672875436,0.16620879120879123,0.308300395256917,0
0,0.5978260869565224,0.67901234567901,0.18218859138533183,0.4766483516483517,0.7154150197628458,5
1,0.35869565217391486,0.5555555555555536,0.09313154831199077,0.6414835164835164,0.04743083003952569,0
0,0.5543478260869534,0.6666666666666687,0.13329452852153667,0.6456043956043955,0.7470355731225296,0
1,0.5108695652173907,0.44444444444444553,0.6548311990686845,0.1717032967032967,0.6719367588932806,0
0,0.2934782608695645,0.23456790123457072,0.29976717112922,0.3983516483516483,0.48221343873517786,0
0,0.05434782608695654,0.09876543209876587,0.19615832363213048,0.4313186813186814,0.33992094861660077,0
1,0.3152173913043459,0.40740740740740744,0.1589057043073342,0.554945054945055,0.5810276679841897,0
